recommendation_id,user_id,content
322,83,When I'm just chillax this is great for accompany
323,29,It's great to listen to this when I have nothing to do.
324,17,When I'm just chillax this is great for accompany
325,4,I listen to this when I surf the web and read random memes haha
326,9,I listen to this when I surf the web and read random memes haha
327,56,It's great to listen to this when I have nothing to do.
328,76,When I'm just chillax this is great for accompany
329,1,It's great to listen to this when I have nothing to do.
330,42,I love its chill vibes
331,34,I love its chill vibes
332,11,I listen to this when I surf the web and read random memes haha
333,44,When I'm just chillax this is great for accompany
334,14,I listen to this when I surf the web and read random memes haha
335,26,It's great to listen to this when I have nothing to do.
336,9,When I'm just chillax this is great for accompany
337,81,When I'm just chillax this is great for accompany
338,13,It's great to listen to this when I have nothing to do.
339,11,I listen to this when I surf the web and read random memes haha
340,89,When I'm just chillax this is great for accompany
341,72,When I'm just chillax this is great for accompany
342,84,It's great to listen to this when I have nothing to do.
343,52,It's great to listen to this when I have nothing to do.
344,33,I listen to this when I surf the web and read random memes haha
345,27,I listen to this when I surf the web and read random memes haha
346,72,I love its chill vibes
347,45,I listen to this when I surf the web and read random memes haha
348,97,I listen to this when I surf the web and read random memes haha
349,55,I listen to this when I surf the web and read random memes haha
350,86,I listen to this when I surf the web and read random memes haha
351,24,When I'm just chillax this is great for accompany
352,67,I listen to this when I surf the web and read random memes haha
353,1,It's great to listen to this when I have nothing to do.
354,24,I listen to this when I surf the web and read random memes haha
355,6,I listen to this when I surf the web and read random memes haha
356,97,When I'm just chillax this is great for accompany
357,67,It's great to listen to this when I have nothing to do.
358,91,I listen to this when I surf the web and read random memes haha
359,16,I love its chill vibes
360,5,When I'm just chillax this is great for accompany
361,8,It's great to listen to this when I have nothing to do.
362,17,When I'm just chillax this is great for accompany
363,42,I listen to this when I surf the web and read random memes haha
364,16,I love its chill vibes
365,32,When I'm just chillax this is great for accompany
366,42,I listen to this when I surf the web and read random memes haha
367,33,I listen to this when I surf the web and read random memes haha
368,11,I love its chill vibes
369,27,It's great to listen to this when I have nothing to do.
370,34,I love its chill vibes
371,73,It's great to listen to this when I have nothing to do.
372,6,It's great to listen to this when I have nothing to do.
373,65,I love its chill vibes
374,41,When I'm just chillax this is great for accompany
375,37,It's great to listen to this when I have nothing to do.
376,78,When I'm just chillax this is great for accompany
377,83,I love its chill vibes
378,48,I listen to this when I surf the web and read random memes haha
379,69,I love its chill vibes
380,7,I listen to this when I surf the web and read random memes haha
381,18,It's good for the journey back.
382,33,"Look out the window and see things fly pass you, this song is great for that."
383,30,It's good for the journey back.
384,56,It's good for the journey back.
385,54,"When I drive alone and this song plays in the car, it makes the drive more enjoyable."
386,73,"When I drive alone and this song plays in the car, it makes the drive more enjoyable."
387,53,It's good for the journey back.
388,52,It's good for the journey back.
389,22,I usually listen to it when I'm on my way and it helps to pass time quickly.
390,79,"Look out the window and see things fly pass you, this song is great for that."
391,34,"Look out the window and see things fly pass you, this song is great for that."
392,81,"Look out the window and see things fly pass you, this song is great for that."
393,77,It's good for the journey back.
394,5,I usually listen to it when I'm on my way and it helps to pass time quickly.
395,63,It's good for the journey back.
396,6,"Look out the window and see things fly pass you, this song is great for that."
397,30,"When I drive alone and this song plays in the car, it makes the drive more enjoyable."
398,63,It's good for the journey back.
399,88,"Look out the window and see things fly pass you, this song is great for that."
400,68,"When I drive alone and this song plays in the car, it makes the drive more enjoyable."
401,99,It's good for the journey back.
402,12,"Look out the window and see things fly pass you, this song is great for that."
403,14,It's good for the journey back.
404,2,It's good for the journey back.
405,8,"Look out the window and see things fly pass you, this song is great for that."
406,34,It's good for the journey back.
407,84,"When I drive alone and this song plays in the car, it makes the drive more enjoyable."
408,78,"When I drive alone and this song plays in the car, it makes the drive more enjoyable."
409,79,"When I drive alone and this song plays in the car, it makes the drive more enjoyable."
410,33,"When I drive alone and this song plays in the car, it makes the drive more enjoyable."
411,95,I usually listen to it when I'm on my way and it helps to pass time quickly.
412,51,It's good for the journey back.
413,67,I usually listen to it when I'm on my way and it helps to pass time quickly.
414,7,It's good for the journey back.
415,58,I usually listen to it when I'm on my way and it helps to pass time quickly.
